#id: 1502934799
#name: H.sapiens - Whole organism (Integrated)
#score: 25.3
#description: integrated dataset: weighted average of all H.sapiens WHOLE_ORGANISM, Interaction consistency score: 25.3, Coverage: 99
#organ: WHOLE_ORGANISM
#integrated: true
#coverage: 99
#publication_year: 2021
#filename: 9606-WHOLE_ORGANISM-integrated.txt
#
#internal_id	string_external_id	abundance
4433767	9606.ENSP00000240306	0.161
4444535	9606.ENSP00000364464	0.161
4447924	9606.ENSP00000396379	0.161
4435496	9606.ENSP00000264784	0.161
4443338	9606.ENSP00000358525	0.161
4436874	9606.ENSP00000290552	0.161
4450583	9606.ENSP00000457748	0.16
4449121	9606.ENSP00000420477	0.16
4451538	9606.ENSP00000480914	0.16
4450311	9606.ENSP00000450461	0.16
4435121	9606.ENSP00000262648	0.16
4437407	9606.ENSP00000297459	0.16
4441294	9606.ENSP00000342952	0.16
4444292	9606.ENSP00000363046	0.16
4435667	9606.ENSP00000265969	0.16
4437279	9606.ENSP00000296438	0.16
4443955	9606.ENSP00000361601	0.159
4442678	9606.ENSP00000355443	0.159
4439070	9606.ENSP00000316609	0.159
4441409	9606.ENSP00000344260	0.159
4438790	9606.ENSP00000312457	0.159
4439431	9606.ENSP00000321330	0.159
4435228	9606.ENSP00000263266	0.159
4440691	9606.ENSP00000335596	0.159
4449207	9606.ENSP00000422185	0.159
4440853	9606.ENSP00000338207	0.159
4441198	9606.ENSP00000341914	0.159
4432753	9606.ENSP00000193391	0.159
4447303	9606.ENSP00000386069	0.159
4445397	9606.ENSP00000369840	0.159
4449773	9606.ENSP00000436212	0.159
4439627	9606.ENSP00000323688	0.159
4448606	9606.ENSP00000411372	0.158
4435778	9606.ENSP00000267803	0.158
4433738	9606.ENSP00000239347	0.158
4451747	9606.ENSP00000483134	0.158
4435860	9606.ENSP00000269053	0.158
4445968	9606.ENSP00000375822	0.158
4447159	9606.ENSP00000384748	0.158
4446772	9606.ENSP00000381148	0.158
4444005	9606.ENSP00000361791	0.157
4436157	9606.ENSP00000274721	0.157
4441121	9606.ENSP00000341165	0.157
4445926	9606.ENSP00000375248	0.157
4441866	9606.ENSP00000348842	0.157
4442410	9606.ENSP00000353874	0.157
4434044	9606.ENSP00000248076	0.157
4438493	9606.ENSP00000309338	0.157
4447653	9606.ENSP00000390410	0.157
4437984	9606.ENSP00000303696	0.157
4446129	9606.ENSP00000376946	0.157
4447902	9606.ENSP00000395708	0.157
4444768	9606.ENSP00000365895	0.157
4438691	9606.ENSP00000311447	0.156
4450333	9606.ENSP00000450958	0.156
4440411	9606.ENSP00000332915	0.156
4444592	9606.ENSP00000364749	0.156
4435907	9606.ENSP00000269829	0.156
4435678	9606.ENSP00000266037	0.156
4451194	9606.ENSP00000477118	0.156
4451015	9606.ENSP00000471932	0.156
4451497	9606.ENSP00000480507	0.156
4437439	9606.ENSP00000297814	0.156
4450921	9606.ENSP00000469588	0.156
4437473	9606.ENSP00000298282	0.156
4438678	9606.ENSP00000311343	0.156
4434271	9606.ENSP00000253008	0.156
4440763	9606.ENSP00000337122	0.156
4439686	9606.ENSP00000324419	0.156
4449993	9606.ENSP00000441600	0.156
4438515	9606.ENSP00000309548	0.156
4440174	9606.ENSP00000330338	0.156
4446991	9606.ENSP00000383143	0.156
4439297	9606.ENSP00000319636	0.156
4434509	9606.ENSP00000256737	0.156
4446160	9606.ENSP00000377171	0.155
4447519	9606.ENSP00000387673	0.155
4445897	9606.ENSP00000374633	0.155
4444090	9606.ENSP00000362127	0.155
4435646	9606.ENSP00000265769	0.155
4445197	9606.ENSP00000368667	0.155
4436862	9606.ENSP00000290390	0.155
4432838	9606.ENSP00000210187	0.155
4447773	9606.ENSP00000392936	0.155
4437131	9606.ENSP00000295206	0.155
4440705	9606.ENSP00000335675	0.155
4446671	9606.ENSP00000380488	0.155
4443227	9606.ENSP00000357915	0.155
4433910	9606.ENSP00000244728	0.155
4447339	9606.ENSP00000386207	0.155
4446154	9606.ENSP00000377112	0.155
4449643	9606.ENSP00000432743	0.155
4449825	9606.ENSP00000437590	0.155
4449255	9606.ENSP00000423567	0.154
4445525	9606.ENSP00000370697	0.154
4443651	9606.ENSP00000360046	0.154
4442033	9606.ENSP00000350331	0.154
4449563	9606.ENSP00000430853	0.154
4443656	9606.ENSP00000360069	0.154
4434142	9606.ENSP00000250863	0.154
4437097	9606.ENSP00000294829	0.154
4440289	9606.ENSP00000331720	0.154
4444541	9606.ENSP00000364493	0.154
4446306	9606.ENSP00000378187	0.154
4435237	9606.ENSP00000263321	0.154
4445896	9606.ENSP00000374566	0.154
4441719	9606.ENSP00000347433	0.154
4444003	9606.ENSP00000361785	0.154
4441718	9606.ENSP00000347428	0.154
4446522	9606.ENSP00000379531	0.154
4442986	9606.ENSP00000356908	0.154
4440733	9606.ENSP00000336769	0.153
4438957	9606.ENSP00000314897	0.153
4438753	9606.ENSP00000312129	0.153
4444889	9606.ENSP00000366645	0.153
4433963	9606.ENSP00000246062	0.153
4441805	9606.ENSP00000348161	0.153
4440682	9606.ENSP00000335557	0.153
4440696	9606.ENSP00000335616	0.153
4433473	9606.ENSP00000229554	0.153
4449032	9606.ENSP00000419361	0.153
4441994	9606.ENSP00000349968	0.153
4446965	9606.ENSP00000382828	0.153
4450003	9606.ENSP00000441823	0.152
4445971	9606.ENSP00000375844	0.152
4437592	9606.ENSP00000299687	0.152
4440147	9606.ENSP00000329991	0.152
4442420	9606.ENSP00000354006	0.152
4451138	9606.ENSP00000475700	0.152
4450601	9606.ENSP00000458585	0.152
4441239	9606.ENSP00000342240	0.152
4451020	9606.ENSP00000472160	0.152
4446895	9606.ENSP00000382101	0.152
4441446	9606.ENSP00000344648	0.152
4447340	9606.ENSP00000386208	0.152
4436573	9606.ENSP00000284262	0.152
4434886	9606.ENSP00000261486	0.151
4438625	9606.ENSP00000310721	0.151
4447432	9606.ENSP00000386840	0.151
4444201	9606.ENSP00000362609	0.151
4444716	9606.ENSP00000365529	0.151
4436905	9606.ENSP00000291416	0.151
4445269	9606.ENSP00000369080	0.151
4443551	9606.ENSP00000359524	0.151
4436797	9606.ENSP00000289119	0.151
4435564	9606.ENSP00000265138	0.151
4446599	9606.ENSP00000380034	0.151
4442158	9606.ENSP00000351575	0.15
4439279	9606.ENSP00000319388	0.15
4449394	9606.ENSP00000427336	0.15
4449820	9606.ENSP00000437489	0.15
4448203	9606.ENSP00000401907	0.15
4448460	9606.ENSP00000407592	0.15
4451770	9606.ENSP00000483415	0.15
4450298	9606.ENSP00000449999	0.15
4436775	9606.ENSP00000288490	0.15
4442529	9606.ENSP00000354723	0.15
4435661	9606.ENSP00000265922	0.15
4434428	9606.ENSP00000255380	0.15
4444724	9606.ENSP00000365585	0.15
4438377	9606.ENSP00000307971	0.149
4450838	9606.ENSP00000467107	0.149
4446594	9606.ENSP00000380008	0.149
4450102	9606.ENSP00000444096	0.149
4450117	9606.ENSP00000444411	0.149
4444045	9606.ENSP00000361952	0.149
4443479	9606.ENSP00000359222	0.149
4441379	9606.ENSP00000343925	0.149
4451126	9606.ENSP00000475227	0.149
4444789	9606.ENSP00000366058	0.149
4444321	9606.ENSP00000363226	0.149
4440939	9606.ENSP00000339256	0.149
4443994	9606.ENSP00000361748	0.149
4439253	9606.ENSP00000319053	0.149
4438003	9606.ENSP00000303928	0.149
4440985	9606.ENSP00000339767	0.149
4440286	9606.ENSP00000331691	0.149
4438842	9606.ENSP00000313158	0.148
4447786	9606.ENSP00000393222	0.148
4437046	9606.ENSP00000293894	0.148
4438537	9606.ENSP00000309767	0.148
4435440	9606.ENSP00000264463	0.148
4450153	9606.ENSP00000445340	0.148
4444793	9606.ENSP00000366093	0.148
4436374	9606.ENSP00000280350	0.148
4433369	9606.ENSP00000226413	0.148
4437969	9606.ENSP00000303508	0.147
4445905	9606.ENSP00000375080	0.147
4444790	9606.ENSP00000366061	0.147
4434414	9606.ENSP00000255129	0.147
4435911	9606.ENSP00000269856	0.147
4442057	9606.ENSP00000350541	0.147
4447210	9606.ENSP00000385158	0.147
4435541	9606.ENSP00000265038	0.147
4443080	9606.ENSP00000357301	0.147
4444834	9606.ENSP00000366331	0.147
4447151	9606.ENSP00000384683	0.147
4440957	9606.ENSP00000339449	0.147
4443379	9606.ENSP00000358755	0.147
4435029	9606.ENSP00000262198	0.147
4440610	9606.ENSP00000334879	0.147
4437642	9606.ENSP00000300145	0.147
4434014	9606.ENSP00000247182	0.146
4437964	9606.ENSP00000303468	0.146
4437356	9606.ENSP00000296980	0.146
4448759	9606.ENSP00000414922	0.146
4447396	9606.ENSP00000386563	0.146
4444313	9606.ENSP00000363157	0.146
4450994	9606.ENSP00000471463	0.146
4449152	9606.ENSP00000420976	0.146
4451000	9606.ENSP00000471549	0.146
4437624	9606.ENSP00000300056	0.146
4433113	9606.ENSP00000220420	0.146
4439543	9606.ENSP00000322628	0.146
4439690	9606.ENSP00000324510	0.146
4445828	9606.ENSP00000373734	0.146
4444907	9606.ENSP00000366826	0.146
4434424	9606.ENSP00000255266	0.145
4448913	9606.ENSP00000417601	0.145
4440513	9606.ENSP00000334003	0.145
4447088	9606.ENSP00000384198	0.145
4444631	9606.ENSP00000364978	0.145
4437810	9606.ENSP00000301921	0.145
4434250	9606.ENSP00000252729	0.145
4449247	9606.ENSP00000423391	0.145
4442315	9606.ENSP00000353044	0.145
4451179	9606.ENSP00000476792	0.145
4442558	9606.ENSP00000354871	0.145
4448141	9606.ENSP00000400878	0.145
4447408	9606.ENSP00000386657	0.144
4435525	9606.ENSP00000264968	0.144
4441419	9606.ENSP00000344411	0.144
4440313	9606.ENSP00000331927	0.144
4439703	9606.ENSP00000324648	0.144
4450712	9606.ENSP00000463533	0.144
4448089	9606.ENSP00000399808	0.144
4451075	9606.ENSP00000473474	0.144
4435307	9606.ENSP00000263734	0.144
4434636	9606.ENSP00000258456	0.144
4436587	9606.ENSP00000284476	0.143
4447504	9606.ENSP00000387380	0.143
4444817	9606.ENSP00000366248	0.143
4448413	9606.ENSP00000406367	0.143
4446532	9606.ENSP00000379619	0.143
4450758	9606.ENSP00000464955	0.143
4446483	9606.ENSP00000379310	0.143
4434111	9606.ENSP00000249887	0.143
4449688	9606.ENSP00000433773	0.143
4449828	9606.ENSP00000437629	0.143
4442700	9606.ENSP00000355559	0.143
4438323	9606.ENSP00000307449	0.143
4451044	9606.ENSP00000472867	0.143
4442828	9606.ENSP00000356143	0.143
4435479	9606.ENSP00000264703	0.143
4437733	9606.ENSP00000301215	0.143
4441981	9606.ENSP00000349891	0.143
4438340	9606.ENSP00000307636	0.143
4448531	9606.ENSP00000409937	0.143
4444895	9606.ENSP00000366690	0.143
4447588	9606.ENSP00000389140	0.142
4438538	9606.ENSP00000309772	0.142
4442204	9606.ENSP00000351989	0.142
4441773	9606.ENSP00000347915	0.142
4439617	9606.ENSP00000323595	0.142
4437140	9606.ENSP00000295268	0.142
4443030	9606.ENSP00000357069	0.142
4441071	9606.ENSP00000340683	0.142
4448669	9606.ENSP00000412999	0.142
4436534	9606.ENSP00000283254	0.142
4434442	9606.ENSP00000255674	0.142
4441029	9606.ENSP00000340296	0.142
4434834	9606.ENSP00000261196	0.142
4441016	9606.ENSP00000340083	0.142
4436395	9606.ENSP00000280758	0.142
4438058	9606.ENSP00000304502	0.142
4437197	9606.ENSP00000295824	0.142
4444689	9606.ENSP00000365362	0.142
4438267	9606.ENSP00000306894	0.142
4434715	9606.ENSP00000259631	0.142
4433497	9606.ENSP00000230301	0.141
4441774	9606.ENSP00000347916	0.141
4447914	9606.ENSP00000396103	0.141
4444217	9606.ENSP00000362684	0.141
4435650	9606.ENSP00000265825	0.141
4445032	9606.ENSP00000367528	0.141
4436078	9606.ENSP00000273390	0.141
4446113	9606.ENSP00000376855	0.14
4443047	9606.ENSP00000357126	0.14
4450245	9606.ENSP00000448051	0.14
4446817	9606.ENSP00000381489	0.14
4445936	9606.ENSP00000375478	0.14
4447582	9606.ENSP00000389015	0.14
4435896	9606.ENSP00000269503	0.14
4434860	9606.ENSP00000261349	0.14
4451263	9606.ENSP00000477999	0.14
4445216	9606.ENSP00000368771	0.14
4444168	9606.ENSP00000362457	0.14
4438626	9606.ENSP00000310722	0.14
4446398	9606.ENSP00000378757	0.14
4435817	9606.ENSP00000268231	0.139
4451934	9606.ENSP00000485118	0.139
4445253	9606.ENSP00000368986	0.139
4444119	9606.ENSP00000362255	0.139
4437262	9606.ENSP00000296318	0.139
4450764	9606.ENSP00000465121	0.139
4439962	9606.ENSP00000327890	0.139
4437930	9606.ENSP00000303111	0.139
4451748	9606.ENSP00000483154	0.139
4432845	9606.ENSP00000211314	0.139
4436651	9606.ENSP00000285947	0.139
4437401	9606.ENSP00000297423	0.139
4440786	9606.ENSP00000337425	0.139
4444804	9606.ENSP00000366173	0.139
4438055	9606.ENSP00000304440	0.139
4445337	9606.ENSP00000369531	0.139
4448876	9606.ENSP00000417192	0.139
4451121	9606.ENSP00000475084	0.138
4441563	9606.ENSP00000345849	0.138
4448202	9606.ENSP00000401878	0.138
4448475	9606.ENSP00000408132	0.138
4444461	9606.ENSP00000363984	0.138
4437264	9606.ENSP00000296327	0.138
4447948	9606.ENSP00000396857	0.138
4439499	9606.ENSP00000322170	0.138
4451230	9606.ENSP00000477695	0.138
4437022	9606.ENSP00000293636	0.138
4437429	9606.ENSP00000297668	0.138
4442401	9606.ENSP00000353796	0.138
4451662	9606.ENSP00000482325	0.138
4450448	9606.ENSP00000454153	0.138
4436507	9606.ENSP00000282701	0.137
4434883	9606.ENSP00000261475	0.137
4450160	9606.ENSP00000445440	0.137
4446904	9606.ENSP00000382218	0.137
4439726	9606.ENSP00000324901	0.137
4451399	9606.ENSP00000479542	0.137
4439440	9606.ENSP00000321386	0.137
4444344	9606.ENSP00000363339	0.137
4448386	9606.ENSP00000405969	0.137
4448181	9606.ENSP00000401513	0.137
4445176	9606.ENSP00000368516	0.136
4439909	9606.ENSP00000327251	0.136
4435596	9606.ENSP00000265379	0.136
4444379	9606.ENSP00000363495	0.136
4448500	9606.ENSP00000409000	0.136
4432755	9606.ENSP00000194152	0.136
4448079	9606.ENSP00000399664	0.136
4441933	9606.ENSP00000349490	0.136
4441697	9606.ENSP00000347197	0.136
4450759	9606.ENSP00000464956	0.136
4437271	9606.ENSP00000296387	0.136
4443612	9606.ENSP00000359793	0.136
4435266	9606.ENSP00000263468	0.136
4442361	9606.ENSP00000353470	0.135
4447128	9606.ENSP00000384524	0.135
4436591	9606.ENSP00000284523	0.135
4438520	9606.ENSP00000309572	0.135
4433526	9606.ENSP00000231173	0.135
4451100	9606.ENSP00000474385	0.135
4440279	9606.ENSP00000331636	0.135
4433742	9606.ENSP00000239444	0.135
4446262	9606.ENSP00000377862	0.135
4448541	9606.ENSP00000410186	0.135
4437755	9606.ENSP00000301399	0.135
4436463	9606.ENSP00000282030	0.135
4434754	9606.ENSP00000260187	0.134
4446729	9606.ENSP00000380903	0.134
4451700	9606.ENSP00000482609	0.134
4434096	9606.ENSP00000249389	0.134
4439443	9606.ENSP00000321424	0.134
4440542	9606.ENSP00000334246	0.134
4448956	9606.ENSP00000418259	0.134
4435037	9606.ENSP00000262231	0.134
4441070	9606.ENSP00000340677	0.134
4449072	9606.ENSP00000419923	0.134
4435954	9606.ENSP00000270631	0.134
4433707	9606.ENSP00000238558	0.134
4432823	9606.ENSP00000206595	0.134
4443126	9606.ENSP00000357565	0.134
4445331	9606.ENSP00000369473	0.134
4444348	9606.ENSP00000363369	0.134
4448264	9606.ENSP00000403293	0.133
4440615	9606.ENSP00000334940	0.133
4436322	9606.ENSP00000278935	0.133
4439921	9606.ENSP00000327440	0.133
4450180	9606.ENSP00000445979	0.133
4433180	9606.ENSP00000221797	0.133
4446940	9606.ENSP00000382610	0.133
4440368	9606.ENSP00000332528	0.133
4447424	9606.ENSP00000386787	0.133
4440110	9606.ENSP00000329557	0.133
4448683	9606.ENSP00000413163	0.133
4445474	9606.ENSP00000370303	0.133
4449443	9606.ENSP00000428325	0.133
4432578	9606.ENSP00000008391	0.133
4440695	9606.ENSP00000335615	0.133
4437562	9606.ENSP00000299339	0.133
4439415	9606.ENSP00000321179	0.133
4435159	9606.ENSP00000262895	0.133
4448856	9606.ENSP00000416996	0.132
4447702	9606.ENSP00000391594	0.132
4437285	9606.ENSP00000296468	0.132
4439715	9606.ENSP00000324799	0.132
4451134	9606.ENSP00000475594	0.132
4447483	9606.ENSP00000387211	0.132
4439937	9606.ENSP00000327569	0.132
4439345	9606.ENSP00000320232	0.132
4441292	9606.ENSP00000342931	0.132
4448059	9606.ENSP00000399136	0.132
4446677	9606.ENSP00000380517	0.132
4444258	9606.ENSP00000362869	0.132
4437902	9606.ENSP00000302846	0.132
4437669	9606.ENSP00000300452	0.131
4445256	9606.ENSP00000368990	0.131
4437301	9606.ENSP00000296525	0.131
4450831	9606.ENSP00000466953	0.131
4451661	9606.ENSP00000482313	0.131
4445806	9606.ENSP00000373572	0.131
4444186	9606.ENSP00000362551	0.131
4434033	9606.ENSP00000247930	0.131
4436024	9606.ENSP00000272395	0.131
4450190	9606.ENSP00000446205	0.131
4436141	9606.ENSP00000274520	0.131
4438484	9606.ENSP00000309189	0.131
4443638	9606.ENSP00000359978	0.13
4444704	9606.ENSP00000365451	0.13
4451450	9606.ENSP00000480079	0.13
4442234	9606.ENSP00000352271	0.13
4444267	9606.ENSP00000362932	0.13
4445756	9606.ENSP00000372959	0.13
4448848	9606.ENSP00000416753	0.13
4436835	9606.ENSP00000290039	0.13
4451544	9606.ENSP00000480971	0.13
4436882	9606.ENSP00000290722	0.13
4449740	9606.ENSP00000435342	0.13
4441112	9606.ENSP00000341051	0.13
4438122	9606.ENSP00000305373	0.13
4448083	9606.ENSP00000399709	0.129
4442899	9606.ENSP00000356470	0.129
4434703	9606.ENSP00000259455	0.129
4442330	9606.ENSP00000353198	0.129
4433421	9606.ENSP00000228641	0.129
4436912	9606.ENSP00000291532	0.129
4432816	9606.ENSP00000205890	0.129
4439821	9606.ENSP00000326159	0.129
4438707	9606.ENSP00000311579	0.129
4448219	9606.ENSP00000402153	0.129
4444808	9606.ENSP00000366208	0.129
4438268	9606.ENSP00000306900	0.129
4447622	9606.ENSP00000389709	0.129
4449144	9606.ENSP00000420849	0.129
4449430	9606.ENSP00000428137	0.129
4433267	9606.ENSP00000223114	0.129
4446504	9606.ENSP00000379401	0.129
4450966	9606.ENSP00000470584	0.129
4444403	9606.ENSP00000363634	0.128
4434435	9606.ENSP00000255465	0.128
4433595	9606.ENSP00000233623	0.128
4450884	9606.ENSP00000468678	0.128
4441142	9606.ENSP00000341342	0.128
4447285	9606.ENSP00000385899	0.128
4434150	9606.ENSP00000251089	0.128
4441961	9606.ENSP00000349708	0.128
4448591	9606.ENSP00000411084	0.128
4441212	9606.ENSP00000342008	0.128
4449451	9606.ENSP00000428480	0.128
4432683	9606.ENSP00000161006	0.128
4436795	9606.ENSP00000289081	0.128
4437961	9606.ENSP00000303434	0.127
4450443	9606.ENSP00000454014	0.127
4450795	9606.ENSP00000466051	0.127
4451246	9606.ENSP00000477846	0.127
4451836	9606.ENSP00000484176	0.127
4441482	9606.ENSP00000345023	0.127
4451242	9606.ENSP00000477815	0.127
4434038	9606.ENSP00000247986	0.127
4440614	9606.ENSP00000334934	0.127
4433363	9606.ENSP00000226284	0.127
4439984	9606.ENSP00000328111	0.127
4436357	9606.ENSP00000280082	0.127
4437413	9606.ENSP00000297524	0.127
4451687	9606.ENSP00000482540	0.127
4445165	9606.ENSP00000368450	0.127
4449198	9606.ENSP00000421981	0.127
4443039	9606.ENSP00000357097	0.127
4434138	9606.ENSP00000250615	0.126
4439446	9606.ENSP00000321445	0.126
4437336	9606.ENSP00000296785	0.126
4434297	9606.ENSP00000253270	0.126
4439259	9606.ENSP00000319126	0.126
4451735	9606.ENSP00000483018	0.126
4432737	9606.ENSP00000182290	0.126
4449946	9606.ENSP00000440428	0.126
4439041	9606.ENSP00000316130	0.126
4446642	9606.ENSP00000380315	0.126
4445684	9606.ENSP00000371825	0.126
4433522	9606.ENSP00000231130	0.126
4439647	9606.ENSP00000323895	0.125
4437597	9606.ENSP00000299721	0.125
4440646	9606.ENSP00000335191	0.125
4437937	9606.ENSP00000303153	0.125
4444570	9606.ENSP00000364627	0.125
4435593	9606.ENSP00000265362	0.125
4438112	9606.ENSP00000305244	0.125
4440089	9606.ENSP00000329287	0.125
4434314	9606.ENSP00000253673	0.125
4441014	9606.ENSP00000340004	0.125
4435064	9606.ENSP00000262366	0.125
4434568	9606.ENSP00000257776	0.125
4446460	9606.ENSP00000379176	0.125
4444842	9606.ENSP00000366378	0.124
4444200	9606.ENSP00000362608	0.124
4440161	9606.ENSP00000330200	0.124
4445765	9606.ENSP00000373193	0.124
4440560	9606.ENSP00000334410	0.124
4441338	9606.ENSP00000343493	0.124
4451872	9606.ENSP00000484640	0.124
4439579	9606.ENSP00000323096	0.124
4443685	9606.ENSP00000360210	0.124
4441893	9606.ENSP00000349147	0.124
4438955	9606.ENSP00000314810	0.124
4434922	9606.ENSP00000261655	0.124
4436584	9606.ENSP00000284425	0.124
4440001	9606.ENSP00000328245	0.123
4433792	9606.ENSP00000241051	0.123
4448403	9606.ENSP00000406197	0.123
4434163	9606.ENSP00000251269	0.123
4442566	9606.ENSP00000354896	0.123
4449982	9606.ENSP00000441269	0.123
4441432	9606.ENSP00000344489	0.123
4439071	9606.ENSP00000316628	0.123
4440199	9606.ENSP00000330631	0.123
4449901	9606.ENSP00000439281	0.123
4440030	9606.ENSP00000328511	0.123
4435385	9606.ENSP00000264159	0.123
4449670	9606.ENSP00000433415	0.122
4433443	9606.ENSP00000229002	0.122
4447193	9606.ENSP00000385019	0.122
4442556	9606.ENSP00000354855	0.122
4434845	9606.ENSP00000261254	0.122
4446797	9606.ENSP00000381302	0.122
4449549	9606.ENSP00000430497	0.122
4449160	9606.ENSP00000421185	0.122
4451129	9606.ENSP00000475344	0.122
4441384	9606.ENSP00000344041	0.122
4438029	9606.ENSP00000304226	0.121
4434729	9606.ENSP00000259870	0.121
4441067	9606.ENSP00000340660	0.121
4442295	9606.ENSP00000352849	0.121
4433418	9606.ENSP00000228534	0.121
4443647	9606.ENSP00000360025	0.121
4448168	9606.ENSP00000401335	0.121
4447864	9606.ENSP00000394757	0.121
4435023	9606.ENSP00000262178	0.121
4441696	9606.ENSP00000347195	0.121
4451013	9606.ENSP00000471905	0.12
4435977	9606.ENSP00000271417	0.12
4441872	9606.ENSP00000348912	0.12
4436008	9606.ENSP00000272223	0.12
4441358	9606.ENSP00000343676	0.12
4451682	9606.ENSP00000482504	0.12
4449156	9606.ENSP00000421142	0.12
4433908	9606.ENSP00000244709	0.12
4433691	9606.ENSP00000237654	0.12
4451556	9606.ENSP00000481046	0.12
4439852	9606.ENSP00000326432	0.12
4450747	9606.ENSP00000464535	0.12
4446365	9606.ENSP00000378492	0.12
4446723	9606.ENSP00000380876	0.12
4441404	9606.ENSP00000344223	0.12
4441460	9606.ENSP00000344820	0.12
4440596	9606.ENSP00000334805	0.12
4433242	9606.ENSP00000222598	0.12
4435755	9606.ENSP00000267291	0.119
4441537	9606.ENSP00000345633	0.119
4449448	9606.ENSP00000428402	0.119
4445387	9606.ENSP00000369774	0.119
4448192	9606.ENSP00000401706	0.119
4434625	9606.ENSP00000258403	0.119
4439144	9606.ENSP00000317671	0.119
4436293	9606.ENSP00000278550	0.119
4442298	9606.ENSP00000352904	0.119
4439042	9606.ENSP00000316137	0.119
4450363	9606.ENSP00000451594	0.119
4439658	9606.ENSP00000323982	0.119
4451577	9606.ENSP00000481301	0.119
4450335	9606.ENSP00000450980	0.119
4441758	9606.ENSP00000347755	0.119
4445644	9606.ENSP00000371514	0.118
4439439	9606.ENSP00000321370	0.118
4441057	9606.ENSP00000340568	0.118
4432940	9606.ENSP00000216268	0.118
4444503	9606.ENSP00000364240	0.118
4434152	9606.ENSP00000251108	0.118
4448846	9606.ENSP00000416741	0.118
4438264	9606.ENSP00000306884	0.118
4437454	9606.ENSP00000298032	0.118
4439706	9606.ENSP00000324687	0.118
4441960	9606.ENSP00000349689	0.118
4451706	9606.ENSP00000482657	0.117
4439445	9606.ENSP00000321427	0.117
4435019	9606.ENSP00000262150	0.117
4446007	9606.ENSP00000376135	0.117
4443152	9606.ENSP00000357682	0.117
4437218	9606.ENSP00000295992	0.117
4438630	9606.ENSP00000310773	0.117
4443760	9606.ENSP00000360552	0.117
4436769	9606.ENSP00000288228	0.117
4445519	9606.ENSP00000370639	0.117
4439887	9606.ENSP00000326933	0.117
4447255	9606.ENSP00000385684	0.117
4440688	9606.ENSP00000335578	0.117
4440088	9606.ENSP00000329264	0.117
4447180	9606.ENSP00000384924	0.117
4437269	9606.ENSP00000296358	0.117
4438892	9606.ENSP00000313881	0.117
4450846	9606.ENSP00000467286	0.117
4434376	9606.ENSP00000254691	0.117
4445147	9606.ENSP00000368296	0.116
4448756	9606.ENSP00000414909	0.116
4444986	9606.ENSP00000367227	0.116
4439548	9606.ENSP00000322724	0.116
4450632	9606.ENSP00000460547	0.116
4447135	9606.ENSP00000384570	0.116
4447876	9606.ENSP00000395012	0.116
4437172	9606.ENSP00000295645	0.116
4436282	9606.ENSP00000278319	0.116
4446827	9606.ENSP00000381553	0.116
4451741	9606.ENSP00000483089	0.116
4438804	9606.ENSP00000312649	0.116
4447115	9606.ENSP00000384387	0.116
4438642	9606.ENSP00000310880	0.116
4439434	9606.ENSP00000321343	0.116
4446092	9606.ENSP00000376686	0.116
4436644	9606.ENSP00000285805	0.116
4441971	9606.ENSP00000349785	0.116
4432749	9606.ENSP00000190165	0.115
4451579	9606.ENSP00000481321	0.115
4442599	9606.ENSP00000355053	0.115
4444002	9606.ENSP00000361784	0.115
4435506	9606.ENSP00000264866	0.115
4447594	9606.ENSP00000389237	0.115
4448419	9606.ENSP00000406541	0.115
4436803	9606.ENSP00000289272	0.115
4448191	9606.ENSP00000401701	0.115
4445754	9606.ENSP00000372910	0.115
4436473	9606.ENSP00000282185	0.115
4448915	9606.ENSP00000417604	0.115
4436824	9606.ENSP00000289753	0.115
4444012	9606.ENSP00000361820	0.115
4433445	9606.ENSP00000229134	0.115
4451082	9606.ENSP00000473842	0.115
4432909	9606.ENSP00000216101	0.115
4442039	9606.ENSP00000350358	0.115
4447453	9606.ENSP00000386962	0.115
4449988	9606.ENSP00000441410	0.114
4448890	9606.ENSP00000417335	0.114
4437913	9606.ENSP00000302924	0.114
4435311	9606.ENSP00000263754	0.114
4447066	9606.ENSP00000384040	0.114
4435938	9606.ENSP00000270279	0.114
4434344	9606.ENSP00000254166	0.114
4439135	9606.ENSP00000317482	0.114
4441188	9606.ENSP00000341819	0.114
4448097	9606.ENSP00000399979	0.114
4439212	9606.ENSP00000318615	0.114
4447605	9606.ENSP00000389395	0.114
4433676	9606.ENSP00000237163	0.113
4451756	9606.ENSP00000483280	0.113
4451897	9606.ENSP00000484887	0.113
4432694	9606.ENSP00000164305	0.113
4448648	9606.ENSP00000412363	0.113
4450827	9606.ENSP00000466898	0.113
4433434	9606.ENSP00000228850	0.113
4443562	9606.ENSP00000359557	0.113
4451320	9606.ENSP00000478671	0.113
4445439	9606.ENSP00000370077	0.113
4439414	9606.ENSP00000321132	0.112
4434390	9606.ENSP00000254854	0.112
4450222	9606.ENSP00000447091	0.112
4448781	9606.ENSP00000415299	0.112
4447211	9606.ENSP00000385163	0.112
4440834	9606.ENSP00000337972	0.112
4450750	9606.ENSP00000464780	0.112
4444605	9606.ENSP00000364831	0.112
4435107	9606.ENSP00000262577	0.112
4447619	9606.ENSP00000389630	0.112
4436821	9606.ENSP00000289707	0.112
4445349	9606.ENSP00000369573	0.112
4451889	9606.ENSP00000484807	0.112
